ID,name,artist,style,language,BPM,instrument,lyrics,label,emotion_json,dominant_emotion
1803546398,marjorie,Taylor Swift,,English,,,"作词 : Taylor Swift/Aaron Dessner 作曲 : Taylor Swift/Aaron Dessner 编曲 : Aaron Dessner/Bryan Devendorf/布莱斯 · 戴斯纳 制作人 : Aaron Dessner Never be so kind You forget to be clever Never be so clever You forget to be kind And if I didn't know better I'd think you were talking to me now If I didn't know better I'd think you were still around What died didn't stay dead What died didn't stay dead You're alive, you're alive in my head What died didn't stay dead What died didn't stay dead You're alive, so alive Never be so polite You forget your power Never wield such power You forget to be polite And if I didn't know better I'd think you were listening to me now If I didn't know better I'd think you were still around What died didn't stay dead What died didn't stay dead You're alive, you're alive in my head What died didn't stay dead What died didn't stay dead You're alive, so alive The autumn chill that wakes me up You loved the amber skies so much Long limbs and frozen swims You'd always go past where our feet could touch And I complained the whole way there The car ride back and up the stairs I should've asked you questions I should've asked you how to be Asked you to write it down for me Should've kept every grocery store receipt 'Cause every scrap of you would be taken from me Watched as you signed your name: Marjorie All your closets of backlogged dreams And how you left them all to me What died didn't stay dead What died didn't stay dead You're alive, you're alive in my head What died didn't stay dead What died didn't stay dead You're alive, so alive And if I didn't know better I'd think you were singing to me now If I didn't know better I'd think you were still around I know better But I still feel you all around I know better But you're still around",,"{""happy"": 0.08, ""sad"": 0.28, ""calm"": 0.16, ""romantic"": 0.24, ""dark"": 0.2, ""aggressive"": 0.04}",sad
1803546393,champagne problems,Taylor Swift,,English,,,"作词 : Taylor Swift/William Bowery 作曲 : Taylor Swift/William Bowery 制作人 : Taylor Swift/Aaron Dessner You booked the night train for a reason So you could sit there in this hurt Bustling crowds or silent sleepers You're not sure which is worse Because I dropped your hand while dancing Left you out there standing Crestfallen on the landing Champagne problems Your mom's ring in your pocket My picture in your wallet Your heart was glass, I dropped it Champagne problems You told your family for a reason You couldn't keep it in Your sister splashed out on the bottle Now no one's celebrating Dom Pérignon, you brought it No crowd of friends applauded Your hometown skeptics called it Champagne problems You had a speech, you're speechless Love slipped beyond your reaches And I couldn't give a reason Champagne problems Your Midas touch on the Chevy door November flush and your flannel cure ""This dorm was once a madhouse"" I made a joke, ""Well, it's made for me"" How evergreen, our group of friends Don't think we'll say that word again And soon they'll have the nerve to deck the halls That we once walked through One for the money, two for the show I never was ready so I watch you go Sometimes you just don't know the answer 'Til someone's on their knees and asks you ""She would've made such a lovely bride“ What a shame she's ****ed in the head,"" they sai But you'll find the real thing instead She'll patch up your tapestry that I shred And hold your hand while dancing Never leave you standing Crestfallen on the landing With champagne problems Your mom's ring in your pocket Her picture in your wallet You won't remember all my Champagne problems You won't remember all my Champagne problems",,"{""happy"": 0.048, ""sad"": 0.333, ""calm"": 0.143, ""romantic"": 0.19, ""dark"": 0.286, ""aggressive"": 0.0}",sad
1803546870,tolerate it,Taylor Swift,,English,,,"作词 : Taylor Swift/Aaron Dessner 作曲 : Taylor Swift/Aaron Dessner 编曲 : Aaron Dessner/James McAlister/Bryan Devendorf/布莱斯 · 戴斯纳 制作人 : Aaron Dessner I sit and watch you reading with your head low I wake and watch you breathing with your eyes closed I sit and watch you I notice everything you do or don't do You're so much older and wiser and I I wait by the door like I'm just a kid Use my best colors for your portrait Lay the table with the fancy shit And watch you tolerate it If it's all in my head tell me now Tell me I've got it wrong somehow I know my love should be celebrated But you tolerate it I greet you with a battle hero's welcome I take your indiscretions all in good fun I sit and listen I polish plates until they gleam and glisten You're so much older and wiser and I I wait by the door like I'm just a kid Use my best colors for your portrait Lay the table with the fancy shit And watch you tolerate it If it's all in my head tell me now Tell me I've got it wrong somehow I know my love should be celebrated But you tolerate it While you were out building other worlds, where was I? Where's that man who'd throw blankets over my barbed wire? I made you my temple, my mural, my sky Now I'm begging for footnotes in the story of your life Drawing hearts in the byline Always taking up too much space or time You assume I'm fine, but what would you do if I Break free and leave us in ruins Took this dagger in me and removed it Gain the weight of you then lose it Believe me, I could do it If it's all in my head tell me now Tell me I've got it wrong somehow I know my love should be celebrated But you tolerate it I sit and watch you",,"{""happy"": 0.091, ""sad"": 0.273, ""calm"": 0.136, ""romantic"": 0.182, ""dark"": 0.227, ""aggressive"": 0.091}",sad
503207093,...Ready For It?,Taylor Swift,,English,,,"作词 : Ali Payami/Karl Johan Schuster/Max Martin/Taylor Swift 作曲 : Ali Payami/Karl Johan Schuster/Max Martin/Taylor Swift Knew he was a killer first time that I saw him Wonder how many girls he had loved and left haunted But if he's a ghost, then I can be a phantom Holdin' him for ransom Some, some boys are tryin' too hard He don't try at all, though Younger than my exes but he act like such a man, so I see nothing better, I keep him forever Like a vendetta-ta I-I-I see how this is gon' go Touch me and you'll never be alone I-Island breeze and lights down low No one has to know In the middle of the night, in my dreams You should see the things we do, baby In the middle of the night, in my dreams I know I'm gonna be with you So I take my time Are you ready for it? Knew I was a robber first time that he saw me Stealing hearts and running off and never saying sorry But if I'm a thief, then he can join the heist And we'll move to an island-and And he can be my jailer, ""Burton to this Taylor"" Every lover known in comparison is a failure I forget their names now, I'm so very tame now Never be the same now, now I-I-I see how this is gon' go Touch me and you'll never be alone I-Island breeze and lights down low No one has to know (No one has to know) In the middle of the night, in my dreams You should see the things we do, baby In the middle of the night in my dreams I know I'm gonna be with you So I take my time Are you ready for it? Ooh, are you ready for it? Baby, let the games begin Let the games begin Let the games begin Baby, let the games begin Let the games begin Let the games begin I-I-I see how this is gon' go Touch me and you'll never be alone I-Island breeze and lights down low No one has to know In the middle of the night, in my dreams You should see the things we do, baby In the middle of the night, in my dreams I know I'm gonna be with you So I take my time In the middle of the night Baby, let the games begin Let the games begin Let the games begin Are you ready for it? Baby, let the games begin Let the games begin Let the games begin Are you ready for it?",,"{""happy"": 0.13, ""sad"": 0.087, ""calm"": 0.174, ""romantic"": 0.261, ""dark"": 0.217, ""aggressive"": 0.13}",romantic
516818336,Delicate,Taylor Swift,,English,,,"作词 : Taylor Swift/Max Martin/Shellback 作曲 : Taylor Swift/Max Martin/Shellback This ain't for the best My reputation's never been worse, so You must like me for me… We can't make Any promises now, can we, babe? But you can make me a drink Dive bar on the east side, where you at? Phone lights up my nightstand in the black Come here, you can meet me in the back Dark jeans and your Nikes, look at you Oh damn, never seen that color blue Just think of the fun things we could do 'Cause I like you This ain't for the best My reputation's never been worse, so You must like me for me… Yeah, I want you We can't make Any promises now, can we, babe? But you can make me a drink Is it cool that I said all that? Is it chill that you're in my head? 'Cause I know that it's delicate (delicate) Is it cool that I said all that? Is it too soon to do this yet? 'Cause I know that it's delicate Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it delicate? Third floor on the west side, me and you Handsome, you're a mansion with a view Do the girls back home touch you like I do? Long night, with your hands up in my hair Echoes of your footsteps on the stairs Stay here, honey, I don't wanna share 'Cause I like you This ain't for the best My reputation's never been worse, so You must like me for me… Yeah, I want you We can't make Any promises now, can we, babe? But you can make me a drink Is it cool that I said all that? Is it chill that you're in my head? 'Cause I know that it's delicate (delicate) Is it cool that I said all that? Is it too soon to do this yet? 'Cause I know that it's delicate Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it delicate? Sometimes I wonder when you sleep Are you ever dreaming of me? Sometimes when I look into your eyes I pretend you're mine, all the damn time 'Cause I like you Is it cool that I said all that? Is it chill that you're in my head? 'Cause I know that it's delicate (delicate) (Yeah, I want you) Is it cool that I said all that? Is it too soon to do this yet? 'Cause I know that it's delicate (delicate) 'Cause I like you Is it cool that I said all that? (Isn't it?) Is it chill that you're in my head? (Isn't it? Isn't it?) 'Cause I know that it's delicate (Isn't it?) (Yeah, I want you) Is it cool that I said all that? (Isn't it?) Is it too soon to do this yet? (Isn't it? Isn't it?) 'Cause I know that it's delicate Isn't it delicate?",,"{""happy"": 0.176, ""sad"": 0.118, ""calm"": 0.235, ""romantic"": 0.412, ""dark"": 0.059, ""aggressive"": 0.0}",romantic
516823325,Don't Blame Me,Taylor Swift,,English,,,"作词 : Taylor Swift/Max Martin/Shellback 作曲 : Taylor Swift/Max Martin/Shellback Don't blame me, love made me crazy If it doesn't, you ain't doin' it right Lord, save me, my drug is my baby I'll be usin' for the rest of my life I've been breakin' hearts a long time, and Toyin' with them older guys Just play things for me to use Something happened for the first time, in The darkest little paradise, shakin' Pacin', I just need you For you, I would cross the line I would waste my time I would lose my mind They say she's gone too far this time Don't blame me, your love made me crazy If it doesn't, you ain't doin' it right Lord, save me, my drug is my baby I'll be usin' for the rest of my life Don't blame me, love made me crazy If it doesn't, you ain't doin' it right Oh, Lord, save me, my drug is my baby I'll be usin' for the rest of my life My name is whatever you decide And I'm just gonna call you mine I'm insane, but I'm your baby (your baby) Echoes of your name inside my mind Halo, hiding my obsession I once was poison ivy, but now I'm your daisy And baby, for you, I would fall from grace Just to touch your face If you walk away I'd beg you on my knees to stay Don't blame me, your love made me crazy If it doesn't, you ain't doin' it right Lord, save me, my drug is my baby I'll be usin' for the rest of my life Don't blame me, your love made me crazy If it doesn't, you ain't doin' it right Oh, Lord, save me, my drug is my baby I'll be usin' for the rest of my life I get so high, oh Every time, yeah, every time you're lovin' me You're lovin' me Trip of my life, oh Every time, yeah, every time you're touchin' me You're touchin' me Every time, yeah, every time you're lovin' me Oh, Lord, save me My drug is my baby I'd be usin' for the rest of my life (Usin' for the rest of my life, oh) Don't blame me, love made me crazy If it doesn't, you ain't doin' it right (doin' it right, no) Lord, save me, my drug is my baby I'll be usin' for the rest of my life, oh Don't blame me, your love made me crazy If it doesn't, you ain't doin' it right (you ain't doin' it...) Oh, Lord, save me, my drug is my baby I'll be usin' for the rest of my life (I'll be usin', I'll be usin') I get so high, oh Every time, yeah, every time you're lovin' me You're lovin' me Oh, Lord, save me My drug is my baby I'll be usin' for the rest of my life",,"{""happy"": 0.136, ""sad"": 0.182, ""calm"": 0.091, ""romantic"": 0.318, ""dark"": 0.227, ""aggressive"": 0.045}",romantic
501133611,Look What You Made Me Do,Taylor Swift,,English,,,"作词 : Taylor Swift/Jack Antonoff/Richard Fairbrass/Fred Fairbrass/Rob Manzoli 作曲 : Taylor Swift/Jack Antonoff/Richard Fairbrass/Fred Fairbrass/Rob Manzoli I don't like your little games Don't like your tilted stage The role you made me play Of the fool, no, I don't like you I don't like your perfect crime How you laugh when you lie You said the gun was mine Isn't cool, no, I don't like you (oh!) But I got smarter, I got harder in the nick of time Honey, I rose up from the dead, I do it all the time I’ve got a list of names and yours is in red, underlined I check it once, then I check it twice, oh! Ohh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do Ohh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do I don't like your kingdom keys They once belonged to me You ask me for a place to sleep Locked me out and threw a feast (what?) The world moves on, another day, another drama, drama But not for me, not for me, all I think about is karma And then the world moves on but one thing's for sure Maybe I got mine, but you'll all get yours But I got smarter, I got harder in the nick of time Honey, I rose up from the dead, I do it all the time I’ve got a list of names and yours is in red, underlined I check it once, then I check it twice, oh! Ohh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do Ohh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do I don't trust nobody and nobody trusts me I'll be the actress starring in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starring in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starring in your bad dreams I don't trust nobody and nobody trusts me I'll be the actress starring in your bad dreams (Look what you made me do) (Look what you made me do) ”I’m sorry, the old Taylor can't come to the phone right now. ”Why?” ”Oh, 'cause she's dead!"" (ohh!) Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do Ooh, look what you made me do Look what you made me do Look what you just made me do Look what you just made me do",,"{""happy"": 0.042, ""sad"": 0.25, ""calm"": 0.083, ""romantic"": 0.0, ""dark"": 0.292, ""aggressive"": 0.333}",aggressive
2059790521,Enchanted (Taylor's Version),Taylor Swift,,English,,,"作词 : Taylor Swift 作曲 : Taylor Swift 编曲 : Derek Garten 制作人 : Taylor Swift/Christopher Rowe There I was again tonight forcing laughter faking smiles Same old tired lonely place Walls of insincerity Shifting eyes and vacancy vanished when I saw your face All I can say is it was enchanting to meet you Your eyes whispered have we met Across the room your silhouette starts to make its way to me The playful conversation starts Counter all your quick remarks like passing notes in secrecy And it was enchanting to meet you All I can say is I was enchanted to meet you This night is sparkling don't you let it go I'm wonderstruck blushing all the way home I'll spend forever wondering if you knew I was enchanted to meet you The lingering question kept me up 2 am who do you love I wonder tillI'm wide awake And now I'm pacing back and forth wishing you were at my door I'd open up and you would say"" Hey"" It was enchanting to meet you All I know is I was enchanted to meet you This night is sparkling don't you let it go I'm wonderstruck blushing all the way home I'll spend forever wondering if you knew This night is flawless don't you let it go I'm wonderstruck dancing around all alone I'll spend forever wondering if you knew I was enchanted to meet you This is me praying that this was the very first page Not where the story line ends My thoughts will echo your name until I see you again These are the words I held back as I was leaving too soon I was enchanted to meet you Please don't be in love with someone else Please don't have somebody waiting on you Please don't be in love with someone else Please don't have somebody waiting on you This night is sparkling don't you let it go I'm wonderstruck blushing all the way home I'll spend forever wondering if you knew This night is flawless don't you let it go I'm wonderstruck dancing around all alone I'll spend forever wondering if you knew I was enchanted to meet you Please don't be in love with someone else Please don't have somebody waiting on you",,"{""happy"": 0.25, ""sad"": 0.187, ""calm"": 0.125, ""romantic"": 0.375, ""dark"": 0.062, ""aggressive"": 0.0}",romantic
1891454320,22 (Taylor's Version),Taylor Swift,,English,,,"作词 : Taylor Swift/Max Martin/Shellback 作曲 : Taylor Swift/Max Martin/Shellback 编曲 : Dan Burns/Matt Billingslea 制作人 : Taylor Swift/Christopher Rowe/Shellback It feels like a perfect night To dress up like hipsters And make fun of our exes, uh-uh, uh-uh It feels like a perfect night For breakfast at midnight To fall in love with strangers, uh-uh, uh-uh Yeah We're happy, free, confused, and lonely at the same time It's miserable and magical, oh, yeah Tonight's the night when we forget about the deadlines It's time, oh-oh I don't know about you, but I'm feeling 22 Everything will be alright if you keep me next to you You don't know about me, but I'll bet you want to Everything will be alright if we just keep dancing like we're 22, 22 It seems like one of those nights This place is too crowded Too many cool kids, uh-uh, uh-uh (Who's Taylor Swift, anyway? Ew) It seems like one of those nights We ditch the whole scene And end up dreaming Instead of sleeping Yeah We're happy, free, confused, and lonely in the best way It's miserable and magical, oh, yeah Tonight's the night when we forget about the heartbreaks It's time, oh-oh (Hey!) I don't know about you, but I'm feeling 22 Everything will be alright (Ooh) if you keep me next to you You don't know about me, but I'll bet you want to Everything will be alright if (Alright) We just keep dancing like we're 22 (Oh, oh, oh, oh, oh) 22 (I don't know about you) 22, 22 It feels like one of those nights We ditch the whole scene It feels like one of those nights We won't be sleeping It feels like one of those nights You look like bad news I gotta have you I gotta have you Ooh, ooh, yeah (Hey!) I don't know about you, but I'm feeling 22 Everything will be alright if (Ooh) you keep me next to you You don't know about me, but I'll bet you want to Everything will be alright if we just keep dancing like we're 22 (Whoa, oh) 22 (Dancing like) 22 (Yeah, yeah), 22, (Yeah, yeah, yeah) It feels like one of those nights We ditch the whole scene It feels like one of those nights We won't be sleeping It feels like one of those nights You look like bad news I gotta have you I gotta have you",,"{""happy"": 0.4, ""sad"": 0.133, ""calm"": 0.067, ""romantic"": 0.267, ""dark"": 0.133, ""aggressive"": 0.0}",happy
1891456102,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,,English,,,"作词 : Taylor Swift/Max Martin/Shellback 作曲 : Taylor Swift/Max Martin/Shellback 编曲 : Dan Burns/Matt Billingslea 制作人 : Taylor Swift/Christopher Rowe/Shellback I remember when we broke up the first time Saying, ""This is it, I've had enough,"" 'cause like We hadn't seen each other in a month When you said you needed space (What?) Then you come around again and say ""Baby, I miss you and I swear I'm gonna change, trust me"" Remember how that lasted for a day? I say, ""I hate you,"" we break up, you call me, I love you Ooh-ooh-ooh-ooh-ooh We called it off again last night, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you We are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever Getting back together Like, ever I'm really gonna miss you picking fights And me falling for it, screaming that I'm right And you would hide away and find your peace of mind With some indie record that's much cooler than mine Ooh-ooh-ooh-ooh-ooh You called me up again tonight, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you We (We) are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever Getting back together Ooh-ooh-ooh-ooh-ooh (Yeah) Ooh-ooh-ooh-ooh-ooh-ooh (Yeah) Ooh-ooh-ooh-ooh-ooh (Yeah) Oh-oh-oh I used to think that we were forever, ever And I used to say, ""Never say never"" Ugh, so he calls me up and he's like, ""I still love you"" And I'm like, ""I'm just, I mean, this is exhausting, you know? Like, we are never getting back together, like, ever"" (No) We are never, ever, ever getting back together We are never, ever, ever (Ooh) getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever Getting back together We (Ooh-ooh-ooh-ooh-ooh, ooh-ooh-ooh, no) Getting back together We (Ooh-ooh-ooh-ooh-ooh, oh, oh) Getting back together (Yeah) You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever Getting back together",,"{""happy"": 0.133, ""sad"": 0.333, ""calm"": 0.067, ""romantic"": 0.2, ""dark"": 0.0, ""aggressive"": 0.267}",sad
1891454316,I Knew You Were Trouble (Taylor's Version),Taylor Swift,,English,,,"作词 : Taylor Swift/Max Martin/Shellback 作曲 : Taylor Swift/Max Martin/Shellback Once upon a time, a few mistakes ago I was in your sights, you got me alone You found me, you found me, you found me I guess you didn't care, and I guess I liked that And when I fell hard, you took a step back Without me, without me, without me And he's long gone when he's next to me And I realize the blame is on me 'Cause I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been 'Til you put me down, oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been Now I'm lying on the cold hard ground Oh, oh-oh Trouble, trouble, trouble Oh, oh-oh Trouble, trouble, trouble No apologies, he'll never see you cry Pretends he doesn't know that he's the reason why You're drowning, you're drowning, you're drowning And I heard you moved on from whispers on the street A new notch in your belt is all I'll ever be And now I see, now I see, now I see He was long gone when he met me And I realize the joke is on me, hey I knew you were trouble when you walked in (Oh) So shame on me now Flew me to places I'd never been 'Til you put me down, oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Yeah) Now I'm lying on the cold hard ground Oh, oh-oh (Yeah) Trouble, trouble, trouble Oh, oh-oh Trouble, trouble, trouble And the saddest fear Comes creeping in That you never loved me Or her, or anyone, or anything Yeah I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Never been) 'Til you put me down, oh I knew you were trouble when you walked in (Knew it right there) So shame on me now (Knew it right there) Flew me to places I'd never been (Ooh) Now I'm lying on the cold hard ground Oh, oh-oh Trouble, trouble, trouble (Oh) Oh, oh-oh Trouble, trouble, trouble I knew you were trouble when you walked in Trouble, trouble, trouble I knew you were trouble when you walked in Trouble, trouble, trouble",,"{""happy"": 0.043, ""sad"": 0.304, ""calm"": 0.087, ""romantic"": 0.13, ""dark"": 0.261, ""aggressive"": 0.174}",sad
1891456146,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,,English,,,"作词 : Taylor Swift/Liz Rose 作曲 : Taylor Swift/Liz Rose 制作人 : Christopher Roy/Jack Antonoff I walked through the door with you, the air was cold But something ’bout it felt like home somehow And I left my scarf there at your sister’s house And you’ve still got it in your drawer, even now Oh, your sweet disposition and my wide-eyed gaze We’re singing in the car, getting lost upstate Autumn leaves falling down like pieces into place And I can picture it after all these days And I know it’s long gone and That magic’s not here no more And I might be okay, but I’m not fine at all Oh, oh, oh ‘Cause there we are again on that little town street You almost ran the red ’cause you were lookin’ over at me Wind in my hair, I was there I remember it all too well Photo album on the counter, your cheeks were turning red You used to be a little kid with glasses in a twin-sized bed And your mother’s telling stories ’bout you on the tee-ball team You told me’bout your past, thinking your future was me And you were tossing me the car keys **** the patriarchy Keychain on the ground We were always skipping town And I was thinking on the drive down Anytime now he’s gonna say it’s love You never called it what it was Till we were dead and gone and buried Check the pulse and come back swearing It’s the same After three months in the grave And then you wonder where it went to As I reached for you But all I felt was shame And you held my lifeless frame And I know it’s long gone and There was nothing else I could do And I forget about you long enough To forget why I needed to ‘Cause there we are again in the middle of the night We’re dancing ‘round the kitchen in the refrigerator light Down the stairs, I was there I remember it all too well And there we are again When nobody had to know You kept me like a secret But I kept you like an oath Sacred prayer and we’d swear To remember it all too well Maybe we got lost in translation Maybe I asked for too much But maybe this thing was a masterpiece ‘Til you tore it all up Running scared, I was there I remember it all too well And you call me up again Just to break me like a promise So casually cruel in the name of being honest I’m a crumpled up piece of paper lying here ‘Cause I remember it all, all, all They say “All’s well that ends well” But I’m in a new hell everytime You double-cross my mind You said if we had been closer in age Maybe it would’ve been fine And that made me want to die The idea you had of me, who was she? A never-needy, ever-lovely jewel, whose shine reflects on you Not weeping in a party bathroom Some actress asking me what happened You, that’s what happened, you You who charmed my dad with self-effacing jokes Sipping coffee like you’re on a late night show But then he watched me watch the front door all night willing you to come And he said it’s supposed to be fun turning 21 Time won’t fly, it’s like I’m paralyzed by it I’d like to be my old self again But I’m still trying to find it After plaid shirt days and nights when you made me your own Now you mail back my things and I walk home alone But you keep my old scarf from that very first week ‘Cause it reminds you of innocence And it smells like me You can’t get rid of it ‘Cause you remember it all too well, yeah ‘Cause there we are again when I loved you so Back before you lost the one real thing you’ve ever known It was rare, I was there, I remember it all too well Wind in my hair, you were there, you remember it all Down the stairs, you were there, you remember it all It was rare, I was there, I remember it all too well And I was never good at telling jokes but the punchline goes “I’ll get older but your lovers stay my age” From when your Brooklyn broke my skin and bones I’m a soldier who’s returning half her weight And did the twin flame bruise paint you blue? Just between us, did the love affair maim you too? Cause in this city’s barren cold, I still remember the first fall of snow And how it glistened as it fell, I remember it all too well Just between us, did the love affair maim you all too well? Just between us, do you remember it all too well? Just between us, I remember it all too well… Down the stairs ,I was there ,I was there Sacred prayer , I was there , I was there It was rare ,you remember it all Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it, all too well Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it, all too well Wind in my hair, I was there, I was there Down the stairs, I was there, I was there Sacred prayer, I was there, I was there It was rare, you remember it，",,"{""happy"": 0.111, ""sad"": 0.222, ""calm"": 0.148, ""romantic"": 0.259, ""dark"": 0.185, ""aggressive"": 0.074}",romantic
1465111714,the 1,Taylor Swift,,English,,,"作词 : Taylor Swift/Aaron Dessner 作曲 : Taylor Swift/Aaron Dessner I’m doing good I’m on some new shit Been saying “yes” instead of “no” I thought I saw you at the bus stop I didn’t though I hit the ground running each night I hit the Sunday matinée You know the greatest films of all time Were never made I guess you never know, never know And if you wanted me you really should’ve showed And if you never bleed you’re never gonna grow And it’s alright now But we were something, Don’t you think so? Roaring twenties, tossing pennies in the pool And if my wishes came true It would’ve been you In my defense I have none For never leaving well enough alone But it would’ve been fun If you would’ve been the one I have this dream You’re doing cool shit Having adventures on your own You meet some woman on the Internet And take her home We never painted by the numbers, baby But we were making it count You know the greatest loves of all time are over now I guess you never know, never know And it’s another day waking up alone But we were something, Don’t you think so? Roaring twenties, tossing pennies in the pool And if my wishes came true It would’ve been you In my defense I have none For never leaving well enough alone But it would’ve been fun If you would’ve been the one I persist and resist the temptation to ask you If one thing had been different Would everything be different today? We were something Don’t you think so? Rosé flowing with your chosen family And it would've been sweet If it could've been me In my defense I have none For digging up the grave another time But it would’ve been fun If you would’ve been the one Written by Taylor Swift and Aaron Dessner © 2020 TASRM Publishing, administered by Songs Of Universal, Inc. (BMI), Ingrid Stella Music, administered by SonyATV Tunes LLC (ASCAP) All Rights Reserved. Used By Permission. Produced by Aaron Dessner Recorded by Jonathan Low and Aaron Dessner at Long Pond (Hudson Valley, NY) Vocals recorded by Laura Sisk at the Kitty Committee Studio (Los Angeles, CA) Mixed by Jonathan Low at Long Pond (Hudson Valley, NY) Mastered by Randy Merrill at Sterling Sound (New York, NY) Piano, Acoustic Guitar, Electric Guitar, Drum Programming, Mellotron, OP1 and Synth Bass by Aaron Dessner (Hudson Valley, NY) Orchestration by Bryce Dessner (Biarritz, FR) Synthesizer and OP1 by Thomas Bartlett (The Dwelling; New York, NY) recorded by Thomas Bartlett Percussion by Jason Treuting (Princeton, NJ) recorded by Jason Treuting Viola and Violin by Yuki Numata Resnick (Buffalo, NY) recorded by Kyle Resnick",,"{""happy"": 0.136, ""sad"": 0.273, ""calm"": 0.182, ""romantic"": 0.227, ""dark"": 0.136, ""aggressive"": 0.045}",sad
1465111971,betty,Taylor Swift,,English,,,"编曲 : Taylor Swift/William Bowery 作词 : Taylor Swift/William Bowery 作曲 : Taylor Swift/William Bowery Betty, I won’t make assumptions about why you switched your homeroom But I think it’s cause of me Betty, one time I was riding on my skateboard when I passed your house It’s like I couldn’t breathe You heard the rumors from Inez You can’t believe a word she says Most times - but this time it was true The worst thing that I ever did Was what I did to you But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go **** myself Or lead me to the garden? In the garden would you trust me If I told you it was just a summer thing? I’m only seventeen I don’t know anything But I know I miss you Betty, I know where it all went wrong your favorite song was playing from the far side of the gym I was nowhere to be found, I hate the crowds, you know that Plus, I saw you dance with him You heard the rumors from Inez You can’t believe a word she says Most times - but this time it was true The worst thing that I ever did Was what I did to you But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go **** myself Or lead me to the garden? In the garden would you trust me If I told you it was just a summer thing? I’m only seventeen I don’t know anything But I know I miss you I was walking home on broken cobblestones Just thinking of you when she pulled up Like a figment of my worst intentions She said “James, get in, let’s drive” Those days turned into nights Slept next to her but I dreamt of you all summer long Betty, I’m here on your doorstep And I planned it out for weeks now but it’s finally sinking in Betty, right now is the last time I can dream about what happens when you see my face again The only thing I wanna do Is make it up to you So, I showed up at your party... Yeah, I showed up at your party... Yeah, I showed up at your party Will you have me? Will you love me? Will you kiss me on the porch in front of all your stupid friends? If you kiss me Will it be just like I dreamed it? Will it patch your broken wings? I’m only seventeen I don’t know anything But I know I miss you Standing in your cardigan Kissing in my car again Stopped at a streetlight You know I miss you betty Written by Taylor Swift & William Bowery © 2020 TASRM Publishing, administered by Songs Of Universal, Inc. (BMI), William Bowery Music Publishing, administered by Songs Of Universal, Inc. (BMI) All Rights Reserved. Used By Permission. Produced by Aaron Dessner, Jack Antonoff, and Taylor Swift Recorded by Laura Sisk at the Kitty Committee Studio (Los Angeles, CA), Jack Antonoff at Rough Customer Studio (Brooklyn, NY) Assistant Engineering by John Rooney, Recorded by Jonathan Low and Aaron Dessner at Long Pond (Hudson Valley, NY) Mixed by Serban Ghenea at Mixstar Studios (Virginia Beach, VA) Engineered by John Hanes Mastered by Randy Merrill at Sterling Sound (New York, NY) Drums, Percussion, Bass, Electric and Acoustic Guitars, Organ, Mellotron by Jack Antonoff at Rough Customer Studio (Brooklyn, NY) Percussion, Piano, Bass, High String Guitar and Electric Guitar by Aaron Dessner (Hudson Valley, NY) Mellotron, Pedal Steel, Wurlitzer, Harpsichord, Vibraphone, Electric Guitar by Mikey Freedom Hart at Hook and Fade (Brooklyn, NY) Saxophones, Clarinet by Evan Smith at Pleasure Hill Recording (Portland, ME) Harmonica, Electric Guitar and Lap Steel by Josh Kaufman, recorded by Josh Kaufman (New York, NY)",,"{""happy"": 0.13, ""sad"": 0.261, ""calm"": 0.174, ""romantic"": 0.304, ""dark"": 0.087, ""aggressive"": 0.043}",romantic
